ID,Tag,Reputation,Answers,Username,Views,Upvotes
300156,p,87042.0,12.0,58137,161804.0,12797.0
305732,c,263.0,2.0,65389,7582.0,19.0
290789,s,50.0,3.0,18532,157.0,29.0
447478,p,988.0,7.0,151497,24431.0,48.0
3689,a,101795.0,8.0,42662,5543.0,394.0
86274,p,936.0,1.0,111235,4754.0,14.0
75931,j,11746.0,3.0,84518,744.0,13.0
278546,a,15169.0,1.0,43760,7592.0,112.0
76803,a,536.0,2.0,106647,774.0,1.0
255413,c,0.0,13.0,62142,39022.0,26.0
21191,p,9389.0,3.0,79746,44672.0,576.0
349342,i,157.0,3.0,107171,30441.0,6.0
85265,i,1591.0,1.0,149846,1503.0,13.0
108050,j,111.0,1.0,50356,579.0,9.0
5927,p,72.0,1.0,98889,1166.0,7.0
265062,i,64.0,1.0,90709,1121.0,4.0
409333,a,6050.0,1.0,90278,2156.0,22.0
240900,j,0.0,2.0,160272,7142.0,28.0
399293,i,48.0,3.0,101623,8384.0,8.0
130940,p,40.0,2.0,165082,6714.0,11.0
240966,i,569.0,10.0,121418,69599.0,101.0
305588,p,161310.0,2.0,82120,30306.0,8298.0
349451,c,1172.0,1.0,160003,39191.0,25.0
80436,p,12716.0,4.0,4118,73934.0,854.0
425377,s,1512.0,2.0,19581,12110.0,23.0
55791,p,9281.0,4.0,23561,826.0,22.0
1416,j,26029.0,8.0,73336,1270.0,34.0
464069,c,25.0,2.0,83078,20811.0,9.0
13575,j,667.0,11.0,172193,134581.0,136.0
15574,c,1248.0,4.0,96059,6927.0,14.0
269709,h,2506.0,3.0,119512,1526.0,4.0
331642,p,12044.0,8.0,19357,166814.0,2203.0
187275,c,13965.0,3.0,17878,181473.0,1660.0
296795,c,3067.0,1.0,72860,15551.0,72.0
429982,s,559.0,10.0,4183,23986.0,22.0
332599,c,35037.0,6.0,71323,5710.0,217.0
25216,r,340.0,1.0,174923,7765.0,19.0
375311,s,136.0,1.0,24757,2059.0,10.0
116161,c,33258.0,6.0,151239,6241.0,318.0
144234,j,25.0,1.0,124159,5954.0,3.0
182484,c,2322.0,1.0,93065,37548.0,112.0
99258,j,1332.0,8.0,39217,53558.0,129.0
156742,j,1820.0,3.0,8644,8014.0,52.0
127733,p,5156.0,3.0,19946,4902.0,37.0
148660,x,64.0,1.0,146580,551.0,12.0
182620,c,286.0,19.0,153950,56345.0,67.0
28523,i,1221.0,8.0,143986,16955.0,36.0
13499,h,177.0,3.0,18285,63198.0,18.0
279764,s,71395.0,17.0,16064,266179.0,16669.0
321904,c,384.0,5.0,45521,9577.0,7.0
433588,r,3121.0,2.0,4496,11343.0,14.0
466554,r,533.0,1.0,42835,337.0,0.0
238485,j,402.0,5.0,160032,59047.0,17.0
427100,c,162.0,3.0,130648,2089.0,18.0
231845,c,43.0,4.0,93544,4510.0,5.0
395153,s,192.0,5.0,41474,7872.0,6.0
384691,h,2227.0,6.0,105129,29897.0,47.0
342353,p,393.0,5.0,37054,128705.0,68.0
42436,a,106.0,2.0,80623,3544.0,59.0
445631,p,197.0,4.0,76529,3746.0,18.0
272796,p,1651.0,3.0,12241,7286.0,14.0
182849,a,5256.0,1.0,73393,8124.0,30.0
452411,i,1159.0,4.0,5387,7135.0,22.0
279034,c,65.0,2.0,19051,670.0,2.0
68945,j,541.0,1.0,87449,1681.0,8.0
379496,r,22072.0,2.0,161124,46354.0,1294.0
69342,i,78.0,4.0,147205,10114.0,8.0
214890,j,3576.0,2.0,101909,67443.0,425.0
458543,c,18337.0,6.0,114532,19556.0,611.0
391224,c,1638.0,2.0,77313,5992.0,7.0
172296,x,16.0,2.0,129426,586.0,8.0
393462,c,8283.0,3.0,66196,33209.0,190.0
282155,p,42.0,3.0,106751,4374.0,15.0
291333,c,58.0,3.0,103078,1761.0,15.0
131707,c,1.0,1.0,47253,61.0,5.0
235977,a,120.0,6.0,108256,812.0,10.0
316035,s,3142.0,1.0,68356,2020.0,14.0
154181,p,694.0,9.0,53026,138480.0,401.0
218631,c,41465.0,2.0,15673,710.0,28.0
452342,i,284.0,7.0,38812,19257.0,11.0
157573,x,249.0,1.0,15218,9288.0,7.0
70383,p,715.0,3.0,168990,237104.0,520.0
91972,s,3929.0,2.0,118817,3175.0,66.0
219281,p,10362.0,4.0,45704,56605.0,766.0
220412,i,7100.0,2.0,48467,2220.0,17.0
455334,c,0.0,6.0,159885,20826.0,29.0
296198,h,10224.0,3.0,92552,66040.0,551.0
165127,i,1982.0,3.0,16708,17165.0,70.0
286734,s,0.0,4.0,156411,169894.0,180.0
269624,a,55532.0,1.0,105139,2607.0,208.0
402980,i,147.0,3.0,11663,4230.0,15.0
202507,j,4223.0,12.0,17544,357528.0,998.0
217295,s,8369.0,2.0,139645,13006.0,186.0
339144,s,61.0,1.0,14617,2386.0,4.0
152772,o,3842.0,4.0,45558,25690.0,121.0
396085,i,9759.0,4.0,67922,8069.0,77.0
338055,j,2348.0,6.0,137933,27599.0,73.0
64431,s,10499.0,4.0,47971,8746.0,78.0
175465,p,5246.0,2.0,84071,7137.0,50.0
351491,p,6263.0,7.0,174858,21060.0,150.0
239921,c,732.0,4.0,65119,21996.0,13.0
381094,s,2554.0,2.0,60716,510.0,5.0
181277,j,2831.0,4.0,143669,12914.0,55.0
45069,h,101.0,3.0,160074,38559.0,17.0
337075,j,1714.0,1.0,52167,25203.0,51.0
161840,i,1011.0,2.0,89890,544.0,2.0
79211,p,373.0,5.0,15319,13938.0,5.0
253107,p,651.0,4.0,93560,42445.0,31.0
132854,c,626.0,3.0,86386,67892.0,97.0
64998,c,3.0,4.0,103675,92.0,0.0
5772,s,105.0,3.0,16624,1002.0,3.0
362683,a,479.0,3.0,1746,4508.0,30.0
301031,a,42903.0,2.0,28915,4348.0,196.0
269649,p,353.0,2.0,8477,20057.0,8.0
129010,j,53032.0,3.0,174229,19233.0,732.0
446857,h,11141.0,1.0,94587,110.0,2.0
108178,p,1031.0,1.0,60970,697.0,6.0
46599,a,174.0,2.0,38611,20686.0,2.0
297815,i,148.0,6.0,88619,40105.0,12.0
374313,p,247.0,1.0,160660,112323.0,85.0
440832,r,87.0,1.0,97537,6027.0,12.0
327866,c,28158.0,5.0,2297,110003.0,2751.0
88058,r,418.0,1.0,55318,697.0,13.0
298853,j,391.0,3.0,131743,5089.0,3.0
80008,c,8691.0,8.0,58662,24047.0,128.0
24750,s,9.0,1.0,30162,1157.0,2.0
38008,i,764.0,2.0,97483,7514.0,7.0
402567,c,3.0,1.0,144430,500.0,57.0
169294,i,11839.0,6.0,82961,111013.0,2123.0
334195,i,76.0,7.0,113359,12856.0,17.0
448960,a,879.0,4.0,38270,26902.0,59.0
140468,j,195.0,2.0,158017,718.0,8.0
366337,a,310.0,5.0,155385,15591.0,44.0
117044,p,3328.0,1.0,130729,4879.0,15.0
254180,s,429.0,11.0,165620,72205.0,49.0
153347,a,847.0,6.0,44357,36898.0,33.0
321527,j,10487.0,4.0,110018,35446.0,469.0
432957,r,962.0,3.0,150073,2356.0,1.0
451092,c,11.0,3.0,27283,606.0,2.0
66244,c,24308.0,2.0,114574,1252.0,42.0
120914,a,2581.0,2.0,108280,1262.0,4.0
139616,j,167.0,1.0,55221,21713.0,38.0
171108,c,2615.0,2.0,54703,509.0,8.0
218265,j,1643.0,5.0,126682,57425.0,116.0
260294,c,3393.0,1.0,80872,5632.0,21.0
64588,p,9061.0,3.0,122411,562.0,7.0
180875,c,2236.0,3.0,27789,1152.0,16.0
34423,c,58.0,4.0,2177,13979.0,4.0
190196,p,36.0,3.0,28549,6126.0,12.0
177148,a,67.0,6.0,6662,17572.0,1.0
406821,a,557.0,5.0,105135,20775.0,74.0
460026,o,133.0,1.0,101209,21164.0,7.0
131974,r,22006.0,5.0,102749,34018.0,648.0
95453,j,746.0,1.0,17100,4192.0,12.0
461985,s,41.0,1.0,2045,11308.0,0.0
261950,c,5390.0,3.0,10514,42051.0,327.0
329739,c,87.0,3.0,113486,24404.0,16.0
373216,h,0.0,3.0,158779,100621.0,1.0
86115,j,10170.0,6.0,148951,22186.0,317.0
49511,x,2270.0,1.0,205,41.0,5.0
218155,p,5167.0,13.0,90643,380073.0,1953.0
444553,j,7271.0,18.0,124846,427893.0,2719.0
282394,j,2388.0,7.0,73004,26084.0,56.0
460647,j,117.0,4.0,121583,14609.0,5.0
231239,j,334.0,1.0,155228,1453.0,5.0
140997,j,14004.0,2.0,84630,1278.0,16.0
279231,i,1469.0,6.0,24568,68420.0,169.0
388660,c,2154.0,2.0,49596,19049.0,84.0
231404,p,4284.0,1.0,26295,12790.0,58.0
462965,s,507.0,8.0,130536,92640.0,124.0
155173,c,12893.0,9.0,125720,19829.0,279.0
360803,j,1456.0,2.0,77060,43882.0,86.0
275109,c,929.0,4.0,48155,7301.0,23.0
60526,p,3720.0,9.0,87220,84941.0,533.0
187428,p,427.0,1.0,167520,168.0,1.0
155090,h,5716.0,1.0,125467,3517.0,23.0
353983,a,1072.0,4.0,121221,5868.0,6.0
381997,j,3138.0,4.0,116213,21703.0,60.0
211884,j,161.0,5.0,62181,18628.0,16.0
325750,j,1255.0,11.0,85203,84338.0,73.0
118522,c,691.0,5.0,61441,338577.0,130.0
194362,c,7991.0,1.0,3679,28098.0,274.0
414999,r,132.0,1.0,114186,186.0,14.0
66241,i,1523.0,0.0,45043,244.0,6.0
397914,i,1.0,1.0,81766,592.0,2.0
326629,c,14.0,2.0,108434,77.0,0.0
87893,o,15614.0,0.0,76141,23476.0,442.0
319464,j,117.0,1.0,15839,1537.0,0.0
316124,r,498.0,1.0,78861,9475.0,16.0
120504,c,808.0,4.0,60078,1435.0,21.0
71900,c,702.0,2.0,1059,12526.0,7.0
56646,j,3379.0,4.0,107718,206084.0,764.0
287836,c,1381.0,8.0,159918,319739.0,733.0
458651,j,19130.0,4.0,119248,24457.0,477.0
207224,j,142.0,1.0,46542,12853.0,13.0
110989,s,828.0,4.0,36624,8535.0,36.0
287014,p,0.0,8.0,147899,3499.0,15.0
205303,i,34049.0,13.0,64062,78569.0,3785.0
6525,c,48.0,2.0,35748,4439.0,1.0
174731,j,528.0,2.0,142493,1395.0,8.0
210793,i,76.0,2.0,115868,12884.0,3.0
332891,j,1.0,1.0,164246,1875.0,1.0
437308,j,4165.0,10.0,73093,16801.0,158.0
33368,h,14052.0,39.0,142656,287265.0,5520.0
445209,a,555.0,2.0,46981,11551.0,5.0
286331,a,338.0,4.0,127243,5836.0,46.0
219279,s,1123.0,5.0,124657,2418.0,7.0
398187,p,4839.0,1.0,70858,868.0,155.0
214440,a,160.0,2.0,156402,1534.0,18.0
25996,j,9498.0,4.0,114548,870.0,16.0
128983,s,847.0,1.0,158775,270.0,8.0
247379,s,26.0,2.0,94108,19643.0,2.0
350006,p,1596.0,4.0,77980,9864.0,38.0
67383,c,1.0,0.0,82615,64.0,5.0
401277,o,287.0,2.0,107702,5206.0,3.0
82047,c,110.0,1.0,39387,5097.0,3.0
338818,i,2261.0,5.0,15646,4171.0,15.0
382826,h,150.0,3.0,15575,37573.0,12.0
11365,h,190.0,5.0,171679,79655.0,25.0
105622,j,925.0,1.0,17407,96554.0,83.0
197921,r,9566.0,2.0,145597,606.0,75.0
105008,j,18.0,1.0,63422,12860.0,72.0
407760,i,3665.0,2.0,43368,8346.0,23.0
91093,c,113.0,2.0,14828,129.0,2.0
238912,c,1039.0,4.0,161411,3033.0,9.0
155907,c,2714.0,16.0,47383,141457.0,494.0
29039,j,827.0,1.0,65145,2503.0,19.0
312319,j,6700.0,5.0,142868,34432.0,212.0
441884,s,10819.0,4.0,12143,19382.0,133.0
333475,c,346.0,1.0,172186,41999.0,40.0
301747,c,797.0,3.0,109527,6534.0,34.0
412098,j,113.0,5.0,119047,19362.0,15.0
335482,c,605.0,4.0,40944,29023.0,57.0
318770,a,260.0,1.0,26796,7693.0,45.0
45236,o,318.0,5.0,67436,6162.0,13.0
54164,c,2432.0,2.0,78826,515.0,1.0
336255,a,231.0,4.0,77361,314.0,5.0
201265,h,859.0,9.0,99469,54118.0,57.0
464928,j,1199.0,3.0,101883,1127.0,3.0
13144,c,13974.0,1.0,123687,1025.0,22.0
354940,c,10107.0,4.0,87616,12390.0,178.0
468310,o,2499.0,3.0,130271,5745.0,13.0
277983,a,106.0,1.0,68610,11964.0,16.0
456540,a,354.0,3.0,69414,44933.0,27.0
265527,p,3374.0,4.0,173123,15273.0,35.0
340726,a,3320.0,1.0,69177,4073.0,49.0
409252,a,2452.0,3.0,95577,8790.0,27.0
119044,c,100.0,1.0,51996,4118.0,4.0
69670,j,585.0,1.0,70554,15350.0,39.0
328315,i,6.0,4.0,158629,1366.0,2.0
228458,j,5744.0,5.0,51756,96075.0,414.0
443003,s,1478.0,3.0,174420,66368.0,298.0
21258,j,159.0,1.0,46514,2944.0,3.0
365800,p,987.0,10.0,5034,56886.0,177.0
115309,j,13566.0,9.0,100894,818011.0,11246.0
275284,p,965.0,6.0,129265,57941.0,68.0
13951,a,642.0,6.0,135368,2464.0,42.0
328606,c,1203.0,8.0,171659,105462.0,209.0
446400,j,2887.0,1.0,15593,2999.0,9.0
148183,r,3940.0,2.0,59546,2720.0,17.0
228674,p,26949.0,5.0,32956,85470.0,2592.0
240051,j,1208.0,3.0,135069,8577.0,75.0
169809,i,60.0,1.0,60390,712.0,6.0
161761,i,652.0,2.0,81642,714.0,1.0
278142,h,1939.0,2.0,34584,35595.0,92.0
447413,i,6256.0,6.0,145921,29609.0,279.0
402286,j,14.0,1.0,35715,1037.0,2.0
450269,j,1051.0,4.0,145173,1300.0,6.0
105286,i,585.0,5.0,73534,12728.0,26.0
76050,i,2489.0,1.0,140943,4446.0,13.0
48631,s,3491.0,1.0,149333,220.0,6.0
67793,i,109.0,1.0,148892,1245.0,3.0
287751,o,732.0,5.0,83436,499.0,3.0
437471,a,4748.0,4.0,60133,43773.0,331.0
292832,s,140.0,8.0,98538,42566.0,9.0
38659,j,309.0,3.0,86625,15712.0,6.0
232135,p,177.0,2.0,16567,3719.0,10.0
172681,c,983.0,2.0,140947,15941.0,48.0
202682,j,8745.0,3.0,10392,14074.0,139.0
306240,c,1644.0,10.0,170271,10825.0,18.0
394308,a,5282.0,5.0,90523,6509.0,43.0
7487,s,25.0,2.0,109918,763.0,3.0
355558,p,4.0,5.0,60841,105.0,1.0
456838,c,2777.0,4.0,21739,4127.0,20.0
293960,h,6554.0,3.0,20008,16707.0,78.0
188637,j,1696.0,32.0,40614,434784.0,533.0
273865,s,4167.0,4.0,129009,2088.0,23.0
407930,a,3152.0,1.0,90418,1031.0,46.0
386887,j,108.0,3.0,76867,28971.0,14.0
435772,c,3545.0,7.0,24111,1468.0,12.0
285861,i,1870.0,3.0,56845,9704.0,19.0
389464,c,390.0,3.0,25697,9326.0,21.0
295483,s,4706.0,7.0,159347,3763.0,54.0
268695,h,464.0,6.0,58445,38840.0,88.0
378348,c,32645.0,3.0,99170,78170.0,2295.0
340331,c,1039.0,1.0,24819,1759.0,4.0
460212,j,39571.0,9.0,44422,207357.0,5519.0
94279,j,7999.0,3.0,45019,2999.0,69.0
445946,s,1894.0,2.0,131936,2704.0,7.0
20918,c,57.0,2.0,160934,2148.0,1.0
272165,i,375.0,9.0,161995,18755.0,7.0
376522,j,661.0,2.0,99536,4093.0,16.0
434352,c,1877.0,1.0,48395,11305.0,17.0
7686,a,762.0,2.0,58117,10281.0,173.0
54676,j,23481.0,10.0,59995,31447.0,1057.0
223258,c,17323.0,24.0,132650,126114.0,2273.0
279139,a,1014.0,1.0,145625,2579.0,3.0
104622,i,2563.0,10.0,58381,8785.0,71.0
186274,j,4275.0,3.0,82721,218980.0,839.0
186185,i,451.0,1.0,59759,381.0,2.0
178420,a,31788.0,7.0,4118,25996.0,657.0
18978,s,32.0,4.0,122010,6542.0,5.0
37018,j,855.0,3.0,113186,18336.0,35.0
1414,i,266.0,5.0,152689,5525.0,29.0
133964,o,15614.0,4.0,76141,22389.0,371.0
137440,h,338.0,1.0,102038,546.0,11.0
151803,p,4062.0,7.0,125992,18479.0,41.0
120034,a,22.0,1.0,9301,800.0,14.0
219980,p,35.0,3.0,158845,63.0,0.0
392300,s,1.0,2.0,164532,1117.0,0.0
332014,p,1434.0,2.0,32878,2698.0,14.0
421388,o,3956.0,2.0,2617,3766.0,17.0
9997,s,296.0,2.0,79665,65.0,1.0
153496,c,258.0,7.0,57249,26758.0,268.0
5478,i,1367.0,3.0,10142,24573.0,30.0
192677,h,934.0,2.0,48989,41511.0,23.0
374329,p,2924.0,5.0,38432,8360.0,40.0
176632,i,185.0,2.0,39353,11775.0,85.0
320270,c,1.0,0.0,18550,457.0,0.0
182398,j,2887.0,4.0,52851,186.0,6.0
132051,c,381.0,7.0,46412,10689.0,31.0
6527,j,346.0,3.0,122186,1749.0,1.0
124595,i,881.0,11.0,29025,57683.0,50.0
281365,j,1047.0,1.0,27724,15303.0,14.0
79174,j,70.0,1.0,8741,910.0,5.0
336908,c,3147.0,4.0,29975,48894.0,145.0
321098,c,1.0,4.0,99354,60.0,2.0
30634,i,2482.0,2.0,67944,5201.0,192.0
307673,s,1424.0,5.0,20162,11651.0,23.0
182641,r,594.0,3.0,166935,116.0,1.0
361574,a,1340.0,1.0,3611,10422.0,34.0
444886,c,20.0,1.0,102955,4204.0,4.0
143226,i,235.0,2.0,10943,9415.0,135.0
310657,i,284.0,2.0,88252,3495.0,3.0
432189,j,2258.0,4.0,24876,17743.0,57.0
202975,s,3882.0,4.0,155434,1337.0,4.0
191819,p,12028.0,3.0,172799,79523.0,576.0
305716,c,2232.0,1.0,72753,418.0,5.0
110937,j,83.0,1.0,159024,5451.0,1.0
104977,c,16.0,3.0,170014,6418.0,2.0
207963,j,4399.0,3.0,173108,145302.0,922.0
97862,j,193.0,3.0,24821,513.0,4.0
130146,c,6388.0,2.0,82170,7443.0,69.0
43107,j,7228.0,3.0,43210,54298.0,780.0
401125,h,1047.0,3.0,157421,10947.0,13.0
143261,j,614.0,6.0,51654,133124.0,560.0
352690,p,4478.0,4.0,75187,9955.0,60.0
393005,c,1260.0,1.0,134172,23210.0,25.0
13004,c,746.0,7.0,129665,20924.0,22.0
183805,j,4138.0,6.0,9936,188743.0,875.0
48490,j,1599.0,6.0,59759,1785.0,48.0
380769,c,7420.0,5.0,6697,7900.0,63.0
334249,p,2554.0,1.0,137817,86637.0,168.0
470374,h,2952.0,4.0,89920,2253.0,10.0
341216,c,2045.0,4.0,42917,83602.0,224.0
359441,j,2060.0,3.0,58381,3696.0,8.0
158395,p,207.0,2.0,29373,2636.0,4.0
200350,c,91.0,6.0,66233,28856.0,18.0
11693,s,661.0,3.0,130782,1279.0,0.0
131078,j,1445.0,3.0,102358,29254.0,75.0
367759,c,809.0,1.0,119621,1823.0,9.0
113359,o,587.0,6.0,172056,21540.0,36.0
431015,i,23.0,1.0,162647,10353.0,4.0
379805,c,8378.0,5.0,112977,2935.0,18.0
406633,c,140.0,6.0,118095,3345.0,18.0
310814,a,4320.0,8.0,40285,232164.0,817.0
2065,i,464.0,6.0,10810,14148.0,18.0
387272,a,2180.0,2.0,77500,14805.0,47.0
182205,p,130.0,2.0,12853,1412.0,0.0
125792,j,2146.0,1.0,40999,2007.0,10.0
400804,c,1736.0,3.0,28044,7686.0,19.0
316560,i,1324.0,1.0,8466,990.0,10.0
111645,j,391.0,4.0,103413,12779.0,16.0
374267,i,3537.0,7.0,18369,22220.0,114.0
252547,a,406.0,2.0,123820,14968.0,29.0
283004,j,8652.0,4.0,131141,39049.0,498.0
389413,c,26.0,1.0,136799,6026.0,0.0
425504,s,5692.0,2.0,50332,3673.0,32.0
266079,a,0.0,1.0,170393,13699.0,7.0
410241,r,12049.0,2.0,19357,17927.0,284.0
65649,j,5423.0,2.0,63506,5939.0,45.0
308842,p,3279.0,6.0,69330,13525.0,43.0
276064,p,23915.0,1.0,40802,1309.0,43.0
424933,c,18662.0,3.0,115612,3028.0,62.0
81054,c,1616.0,2.0,10501,2506.0,76.0
223436,i,131.0,4.0,129905,17208.0,39.0
395206,c,1308.0,2.0,3433,6608.0,15.0
466274,i,4701.0,3.0,52662,6561.0,24.0
118447,c,5458.0,2.0,97442,1903.0,127.0
415026,c,21678.0,8.0,122502,62080.0,1693.0
134342,c,67108.0,10.0,102898,97027.0,9185.0
64460,j,645.0,4.0,18905,83277.0,110.0
81147,s,1699.0,1.0,55282,652.0,9.0
126800,p,2516.0,7.0,150556,103065.0,306.0
356041,c,333.0,1.0,150094,4018.0,5.0
438620,c,12541.0,11.0,19367,140654.0,1164.0
68938,p,1226.0,1.0,151764,440.0,7.0
90706,o,9334.0,14.0,141735,119293.0,1324.0
384152,a,1221.0,4.0,146324,22166.0,30.0
409169,r,431.0,2.0,148861,2229.0,7.0
212447,x,1152.0,1.0,34689,1256.0,4.0
30897,j,31.0,4.0,23032,11090.0,2.0
460251,c,12112.0,3.0,97949,12228.0,152.0
420514,h,273.0,5.0,155205,90805.0,39.0
275174,i,99.0,1.0,7874,8503.0,3.0
120192,i,2991.0,1.0,53662,3637.0,20.0
388366,c,4545.0,4.0,2301,118453.0,628.0
373273,p,43.0,5.0,158757,27405.0,9.0
98790,h,12240.0,1.0,139414,264.0,6.0
332942,i,125.0,0.0,42498,166.0,2.0
408903,h,233.0,7.0,114614,257757.0,124.0
424766,s,421.0,1.0,155367,8744.0,17.0
25074,j,342.0,1.0,9879,5298.0,11.0
119186,c,25222.0,1.0,53712,29802.0,401.0
399926,p,4000.0,4.0,45704,61129.0,269.0
206457,i,5276.0,0.0,19095,2197.0,10.0
156268,j,927.0,12.0,81937,16784.0,22.0
285635,p,6.0,2.0,148405,10519.0,1.0
122641,h,43.0,3.0,6365,6731.0,8.0
367825,p,12824.0,2.0,121994,94839.0,829.0
58023,s,898.0,1.0,78563,387.0,1.0
87785,i,2817.0,5.0,82810,3350.0,14.0
358794,p,2024.0,1.0,141259,3562.0,12.0
179545,j,0.0,2.0,168576,32780.0,8.0
55450,j,469.0,2.0,91732,18470.0,14.0
117501,c,794.0,2.0,101199,4033.0,40.0
313674,a,7143.0,3.0,43337,22001.0,126.0
30618,j,1068.0,5.0,24220,8607.0,45.0
469964,j,322.0,4.0,4118,18929.0,31.0
463906,j,15365.0,5.0,63065,29660.0,524.0
131540,p,5353.0,8.0,129776,16137.0,52.0
99364,p,1964.0,1.0,103139,561.0,4.0
367686,c,119350.0,1.0,146377,4250.0,481.0
177378,j,21.0,2.0,78820,337.0,2.0
206478,p,1759.0,8.0,17878,69739.0,159.0
298925,p,812.0,4.0,66933,51324.0,241.0
364846,c,8807.0,3.0,131596,16252.0,185.0
83480,p,17206.0,3.0,17878,5606.0,77.0
443151,j,2456.0,1.0,169032,5405.0,47.0
405653,r,77.0,2.0,15697,1196.0,0.0
115402,h,1473.0,8.0,26103,20744.0,52.0
458097,c,0.0,8.0,87389,10205.0,0.0
297326,c,3665.0,6.0,9783,58023.0,153.0
87289,i,177.0,1.0,166850,677.0,5.0
312031,c,2350.0,4.0,16509,2313.0,8.0
82007,c,8648.0,3.0,138377,7960.0,109.0
194534,j,5167.0,7.0,168713,350350.0,2410.0
1053,j,361.0,1.0,34566,4886.0,8.0
209139,c,1070.0,3.0,112693,40601.0,75.0
369348,i,3256.0,3.0,24870,43600.0,135.0
438628,j,94541.0,3.0,21321,2223.0,379.0
48566,h,7574.0,2.0,118013,8681.0,70.0
141842,a,912.0,3.0,110955,15271.0,27.0
459393,p,55047.0,1.0,127131,772.0,66.0
207840,o,0.0,3.0,159894,3569.0,28.0
163007,c,467.0,1.0,162602,657.0,0.0
190831,c,40.0,3.0,58929,6593.0,1.0
366797,c,24900.0,4.0,147572,6761.0,201.0
168797,a,30730.0,2.0,16325,26527.0,856.0
260867,o,346.0,2.0,91303,634.0,19.0
236492,j,284.0,2.0,151427,15042.0,5.0
191795,o,19658.0,2.0,44774,1637.0,32.0
297266,s,821.0,2.0,3199,8898.0,16.0
189047,j,911.0,4.0,101396,58090.0,68.0
72115,h,15.0,3.0,152503,3597.0,7.0
418731,j,1700.0,2.0,85202,4825.0,21.0
233048,a,2860.0,7.0,119760,30434.0,116.0
390877,j,171.0,9.0,76562,149231.0,34.0
15466,a,3601.0,1.0,12785,1371.0,15.0
70431,h,3.0,6.0,1654,156.0,2.0
397823,s,32458.0,4.0,31866,20242.0,338.0
82219,i,33928.0,3.0,108837,10776.0,248.0
238190,j,17257.0,11.0,141828,137587.0,3069.0
214412,c,13974.0,2.0,123687,72.0,3.0
196857,a,45.0,1.0,90913,348.0,2.0
154244,j,24075.0,1.0,20999,5602.0,74.0
206402,j,17747.0,2.0,28903,9728.0,85.0
3235,i,3807.0,2.0,67672,15248.0,71.0
427637,a,1082.0,12.0,156104,189040.0,280.0
285955,i,1895.0,4.0,123063,6658.0,19.0
336065,p,313.0,3.0,56630,18568.0,88.0
238348,p,732.0,2.0,118190,9956.0,69.0
211679,c,1811.0,12.0,8257,37876.0,85.0
21681,j,66.0,3.0,157486,51306.0,127.0
188534,i,161.0,3.0,154878,12745.0,84.0
414563,c,1264.0,3.0,51765,26068.0,63.0
56802,p,152.0,4.0,78451,45415.0,22.0
209699,c,12221.0,2.0,59890,17713.0,178.0
197830,s,8532.0,3.0,61830,80.0,0.0
332457,c,766.0,1.0,21641,13233.0,35.0
391216,s,166.0,10.0,138312,32045.0,8.0
249211,c,2317.0,4.0,106525,25999.0,57.0
108772,o,378.0,6.0,41741,6537.0,12.0
465714,s,40.0,1.0,56730,2429.0,8.0
274067,j,5679.0,6.0,122437,66521.0,502.0
369447,c,2901.0,1.0,47307,29.0,1.0
263653,i,1240.0,2.0,174563,26235.0,52.0
107799,o,1462.0,4.0,119167,4492.0,8.0
82694,i,9559.0,8.0,128085,26941.0,156.0
74682,o,175.0,1.0,122850,1601.0,6.0
16849,c,406.0,3.0,89347,3152.0,31.0
342989,i,129.0,4.0,96893,16483.0,15.0
9128,o,200.0,4.0,57235,2094.0,8.0
57286,p,1466.0,16.0,58482,275207.0,376.0
372226,h,417.0,8.0,61461,103187.0,32.0
187045,r,97.0,5.0,3786,144.0,2.0
328347,j,798.0,1.0,98365,1401.0,8.0
231421,h,25.0,0.0,23930,739.0,3.0
291492,p,211.0,3.0,117401,61744.0,44.0
450852,p,2411.0,2.0,152092,49175.0,87.0
417893,h,117.0,3.0,50453,19122.0,96.0
278623,c,688.0,9.0,37882,255808.0,308.0
432495,j,2618.0,2.0,24647,92235.0,213.0
9191,a,13708.0,2.0,21708,16905.0,433.0
315365,j,1178.0,2.0,116605,4442.0,82.0
327527,p,820.0,1.0,44704,11138.0,24.0
139256,a,191.0,1.0,64235,574.0,1.0
260511,h,2489.0,1.0,11772,12446.0,42.0
63435,o,2366.0,3.0,12173,1147.0,11.0
69100,j,564.0,3.0,101731,2511.0,8.0
125078,c,116.0,1.0,38332,141.0,0.0
242688,h,60.0,4.0,5441,10702.0,1.0
229587,c,1710.0,4.0,63329,86019.0,214.0
5953,c,588.0,8.0,71379,29530.0,32.0
77898,r,516.0,2.0,156911,33658.0,18.0
65192,s,501.0,2.0,62957,14379.0,13.0
131428,a,600.0,3.0,52723,14951.0,14.0
466817,p,43722.0,15.0,168173,248133.0,11775.0
130225,i,33860.0,4.0,89261,10749.0,366.0
273960,p,8801.0,1.0,26816,1640.0,38.0
277655,c,15600.0,5.0,64444,24442.0,622.0
290924,j,13808.0,3.0,66038,27384.0,392.0
295110,h,549.0,6.0,87046,14685.0,148.0
194695,h,5085.0,1.0,47008,317.0,9.0
270242,a,65.0,1.0,138570,8178.0,21.0
452544,a,1746.0,7.0,99688,37696.0,81.0
393784,i,34594.0,7.0,29045,711.0,17.0
173112,p,933.0,1.0,135533,1433.0,1.0
34410,r,312.0,1.0,7708,448.0,3.0
